"id","name","type","length","startLat","startLng","startStakeNum","endStakeNum","endLat","endLng","tollRoads","endTime","provinceType","operation","isLoopCity","enTollStation","exTollStation","entrystation","exitstation","tollGrantry","ownerid","roadid","roadidname","roadtype","feeKtype","feeHtype","status","Gantrys","inoutprovince","HEX","NOTE","SORT","DIRECTION","BEGINTIME","VERTICALSECTIONTYPE","tollstaion"
"G000561004000610","宁陕匝道-大河坝匝道",2,23950,"33.412203","108.238584",1218.9,1242.2,"33.302670","108.043309","G000561","2027-09-27",0,1,0,"G0005610040050","G0005610040060",450303,450302,"G000561004000610",45,1,"西汉北高速",1,2,2,1,"G000561004000610010","0","270039","0",57,1,"2007-09-27",1,
"G000561004000620","大河坝匝道-宁陕匝道",2,23950,"33.306607","108.063468",1242.2,1218.9,"33.410320","108.235890","G000561","2027-09-27",0,1,0,"G0005610040060","G0005610040050",450302,450303,"G000561004000620",45,1,"西汉北高速",1,2,2,1,"G000561004000620010","0","27003A","0",58,2,"2007-09-27",1,
"G000561004000710","大河坝匝道-金水匝道",2,21320,"33.301847","108.043780",1242.2,1264.158,"33.274446","107.840481","G000561","2027-09-27",0,1,0,"G0005610040060","G0005610040070",450302,450301,"G000561004000710",45,1,"西汉北高速",1,2,2,1,"G000561004000710010","0","27003B","0",59,1,"2007-09-27",1,
"G000561004000720","金水匝道-大河坝匝道",2,21320,"33.275060","107.845856",1264.158,1242.2,"33.300253","108.044018","G000561","2027-09-27",0,1,0,"G0005610040070","G0005610040060",450301,450302,"G000561004000720",45,1,"西汉北高速",1,2,2,1,"G000561004000720010","0","27003C","0",60,2,"2007-09-27",1,
"G000561004000810","纸坊站-纸坊",2,0,"34.041324","108.545898",1132.179,1142.305,"33.952399","108.352488","G000561","2027-09-27",0,1,0,"G0005610030030","G0005610040010",420102,450403,"G000561004000810",45,1,"西汉北高速",1,2,2,1,"G000561004000810010","0",,"6",1066,1,"2007-09-27",2,
"G000561004000820","纸坊-纸坊站",2,0,"33.952399","108.352488",1142.305,1132.179,"34.041324","108.545898","G000561","2027-09-27",0,1,0,"G0005610040010","G0005610030030",450403,420102,"G000561004000820",45,1,"西汉北高速",1,2,2,1,"G000561004000820010","0",,"6",1067,2,"2007-09-27",2,
"G000561004000910","朱雀站-朱雀",2,0,"33.952399","108.352488",1142.305,1156.55,"33.836307","108.511326","G000561","2027-09-27",0,1,0,"G0005610040010","G0005610040020",450403,450402,"G000561004000910",45,1,"西汉北高速",1,2,2,1,"G000561004000910010","0",,"6",1068,1,"2007-09-27",2,
"G000561004000920","朱雀-朱雀站",2,0,"33.836307","108.511326",1156.55,1142.305,"33.952399","108.352488","G000561","2027-09-27",0,1,0,"G0005610040020","G0005610040010",450402,450403,"G000561004000920",45,1,"西汉北高速",1,2,2,1,"G000561004000920010","0",,"6",1069,2,"2007-09-27",2,
"G000561004001010","皇冠站-皇冠",2,0,"33.777212","108.485959",1190.228,1190.228,"33.594087","108.399873","G000561","2027-09-27",0,1,0,,"G0005610040040",,450401,"G000561004001010",45,1,"西汉北高速",1,2,2,1,"G000561004001010010","0",,"6",1070,1,"2007-09-27",2,
"G000561004001020","皇冠-皇冠站",2,0,"33.594087","108.399873",1190.228,1190.228,"33.777212","108.485959","G000561","2027-09-27",0,1,0,"G0005610040040",,450401,,"G000561004001020",45,1,"西汉北高速",1,2,2,1,"G000561004001020010","0",,"6",1071,2,"2007-09-27",2,
"G000561004001110","宁陕站-宁陕",2,0,"33.594087","108.399873",1189.23,1218.9,"33.415047","108.232419","G000561","2027-09-27",0,1,0,"G0005610040040","G0005610040050",450401,450303,"G000561004001110",45,1,"西汉北高速",1,2,2,1,"G000561004001110010","0",,"6",1072,1,"2007-09-27",2,
"G000561004001120","宁陕-宁陕站",2,0,"33.415047","108.232419",1218.9,1189.23,"33.594087","108.399873","G000561","2027-09-27",0,1,0,"G0005610040050","G0005610040040",450303,450401,"G000561004001120",45,1,"西汉北高速",1,2,2,1,"G000561004001120010","0",,"6",1073,2,"2007-09-27",2,
"G000561004001210","大河坝站-大河坝",2,0,"33.415047","108.232419",1218.9,1242.2,"33.303159","108.039211","G000561","2027-09-27",0,1,0,"G0005610040050","G0005610040060",450303,450302,"G000561004001210",45,1,"西汉北高速",1,2,2,1,"G000561004001210010","0",,"6",1074,1,"2007-09-27",2,
"G000561004001220","大河坝-大河坝站",2,0,"33.303159","108.039211",1242.2,1218.9,"33.415047","108.232419","G000561","2027-09-27",0,1,0,"G0005610040060","G0005610040050",450302,450303,"G000561004001220",45,1,"西汉北高速",1,2,2,1,"G000561004001220010","0",,"6",1075,2,"2007-09-27",2,
"G000561004001310","金水站-金水",2,0,"33.303159","108.039211",1242.2,1263.6,"33.276210","107.836572","G000561","2027-09-27",0,1,0,"G0005610040060","G0005610040070",450302,450301,"G000561004001310",45,1,"西汉北高速",1,2,2,1,"G000561004001310010","0",,"6",1076,1,"2007-09-27",2,
"G000561004001320","金水-金水站",2,0,"33.276210","107.836572",1263.6,1242.2,"33.303159","108.039211","G000561","2027-09-27",0,1,0,"G0005610040070","G0005610040060",450301,450302,"G000561004001320",45,1,"西汉北高速",1,2,2,1,"G000561004001320010","0",,"6",1077,2,"2007-09-27",2,
"G000561005000110","金水匝道-龙亭匝道",2,19941,"33.274061","107.837280",1264.158,1284.099,"33.202051","107.653890","G000561","2027-09-27",0,1,0,"G0005610040070","G0005610050010",450301,430101,"G000561005000110",43,1,"西汉南高速",1,2,2,1,"G000561005000110010","0","27003D","0",61,1,"2007-09-26",1,
"G000561005000120","龙亭匝道-金水匝道",2,19941,"33.202534","107.647096",1284.099,1264.158,"33.273755","107.837191","G000561","2027-09-27",0,1,0,"G0005610050010","G0005610040070",430101,450301,"G000561005000120",43,1,"西汉南高速",1,2,2,1,"G000561005000120010","0","27003E","0",62,2,"2007-09-26",1,
"G000561005000210","龙亭匝道-洋县匝道",2,11702,"33.202051","107.653890",1284.099,1295.801,"33.196862","107.531222","G000561","2027-09-27",0,1,0,"G0005610050010","G0005610050020",430101,430102,"G000561005000210",43,1,"西汉南高速",1,2,2,1,"G000561005000210010","0","27003F","0",63,1,"2007-09-26",1,
"G000561005000220","洋县匝道-龙亭匝道",2,11702,"33.196076","107.523833",1295.801,1284.099,"33.202534","107.647096","G000561","2027-09-27",0,1,0,"G0005610050020","G0005610050010",430102,430101,"G000561005000220",43,1,"西汉南高速",1,2,2,1,"G000561005000220010","0","270040","0",64,2,"2007-09-26",1,
"G000561005000310","洋县匝道-城固匝道",2,17335,"33.196613","107.526042",1298.801,1313.136,"33.125757","107.370832","G000561","2027-09-27",0,1,0,"G0005610050020","G0005610050030",430102,430103,"G000561005000310",43,1,"西汉南高速",1,2,2,1,"G000561005000310010","0","270041","0",65,1,"2007-09-26",1,
"G000561005000320","城固匝道-洋县匝道",2,17335,"33.122504","107.362903",1313.136,1295.801,"33.196076","107.523833","G000561","2027-09-27",0,1,0,"G0005610050030","G0005610050020",430103,430102,"G000561005000320",43,1,"西汉南高速",1,2,2,1,"G000561005000320010","0","270042","0",66,2,"2007-09-26",1,
"G000561005000410","城固匝道-上元观匝道",2,13138,"33.125757","107.370832",1313.136,1326.274,"33.086085","107.240828","G000561","2027-09-27",0,1,0,"G0005610050030","G0005610050040",430103,430201,"G000561005000410",43,1,"西汉南高速",1,2,2,1,"G000561005000410010","0","270043","0",67,1,"2007-09-26",1,
"G000561005000420","上元观匝道-城固匝道",2,13138,"33.084683","107.239118",1326.274,1313.136,"33.122504","107.362903","G000561","2027-09-27",0,1,0,"G0005610050040","G0005610050030",430201,430103,"G000561005000420",43,1,"西汉南高速",1,2,2,1,"G000561005000420010","0","270044","0",68,2,"2007-09-26",1,
"G000561005000510","上元观匝道-谢家营立交",2,3259,"33.086085","107.240828",1326.274,1329.533,"33.069754","107.212891","G000561","2027-09-27",0,1,0,"G0005610050040",,430201,9990212,"G000561005000510",43,1,"西汉南高速",1,2,2,1,"G000561005000510010","0","270045","0",69,1,"2007-09-26",1,
"G000561005000520","谢家营立交-上元观匝道",2,3259,"33.062812","107.201347",1329.533,1326.274,"33.084683","107.239118","G000561","2027-09-27",0,1,0,,"G0005610050040",9990212,430201,"G000561005000520",43,1,"西汉南高速",1,2,2,1,"G000561005000520010","0","270046","0",70,2,"2007-09-26",1,
"G000561005000610","谢家营立交-汉中东匝道",2,7151,"33.069754","107.212891",1329.533,1336.684,"33.047645","107.142463","G000561","2027-09-27",0,1,0,,"G0005610050050",9990212,430202,"G000561005000610",43,1,"西汉南高速",1,2,2,1,"G000561005000610010","0","270047","0",71,1,"2007-09-26",1,
"G000561005000620","汉中东匝道-谢家营立交",2,7151,"33.046870","107.139363",1336.684,1329.533,"33.062812","107.201347","G000561","2027-09-27",0,1,0,"G0005610050050",,430202,9990212,"G000561005000620",43,1,"西汉南高速",1,2,2,1,"G000561005000620010","0","270048","0",72,2,"2007-09-26",1,
"G000561005000710","汉中东匝道-汉中匝道",2,13517,"33.047645","107.142463",1336.684,1350.201,"33.018508","107.004830","G000561","2027-09-27",0,1,0,"G0005610050050","G0005610050060",430202,430203,"G000561005000710",43,1,"西汉南高速",1,2,2,1,"G000561005000710010","0","270049","0",73,1,"2007-09-26",1,
"G000561005000720","汉中匝道-汉中东匝道",2,13517,"33.018206","107.004329",1350.201,1336.684,"33.046870","107.139363","G000561","2027-09-27",0,1,0,"G0005610050060","G0005610050050",430203,430202,"G000561005000720",43,1,"西汉南高速",1,2,2,1,"G000561005000720010","0","27004A","0",74,2,"2007-09-26",1,
"G000561005000810","汉中匝道-宝汉梁山立交",2,8235,"33.019630","106.996596",1350.201,1358.436,"33.046668","106.923299","G000561","2027-09-27",0,1,0,"G0005610050060",,430203,9900016,"G000561005000810",43,1,"西汉南高速",1,2,2,1,"G000561005000810010","0","27004B","0",75,1,"2007-09-26",1,
"G000561005000820","宝汉梁山立交-汉中匝道",2,8235,"33.049646","106.908586",1358.436,1350.201,"33.019498","106.996173","G000561","2027-09-27",0,1,0,,"G0005610050060",9900016,430203,"G000561005000820",43,1,"西汉南高速",1,2,2,1,"G000561005000820010","0","27004C","0",76,2,"2007-09-26",1,
"G000561005000910","宝汉梁山立交-勉县匝道",2,24791,"33.046668","106.923299",1358.436,1383.227,"33.064237","106.679409","G000561","2027-09-27",0,1,0,,"G0005610050070",9900016,430204,"G000561005000910",43,1,"西汉南高速",1,2,2,1,"G000561005000910010","0","27004D","0",77,1,"2007-09-26",1,
"G000561005000920","勉县匝道-宝汉梁山立交",2,24791,"33.063275","106.677447",1383.227,1358.436,"33.049646","106.908586","G000561","2027-09-27",0,1,0,"G0005610050070",,430204,9900016,"G000561005000920",43,1,"西汉南高速",1,2,2,1,"G000561005000920010","0","27004E","0",78,2,"2007-09-26",1,
"G000561005001010","龙亭站-龙亭",2,0,"33.276043","107.821744",1264.158,1284.099,"33.203941","107.649754","G000561","2027-09-27",0,1,0,"G0005610040070","G0005610050010",450301,430101,"G000561005001010",43,1,"西汉南高速",1,2,2,1,"G000561005001010010","0",,"6",1078,1,"2007-09-26",2,
"G000561005001020","龙亭-龙亭站",2,0,"33.203941","107.649754",1284.099,1264.158,"33.276210","107.836572","G000561","2027-09-27",0,1,0,"G0005610050010","G0005610040070",430101,450301,"G000561005001020",43,1,"西汉南高速",1,2,2,1,"G000561005001020010","0",,"6",1079,2,"2007-09-26",2,
"G000561005001110","洋县站-洋县",2,0,"33.203941","107.649754",1284.099,1295.801,"33.202831","107.526668","G000561","2027-09-27",0,1,0,"G0005610050010","G0005610050020",430101,430102,"G000561005001110",43,1,"西汉南高速",1,2,2,1,"G000561005001110010","0",,"6",1080,1,"2007-09-26",2,
"G000561005001120","洋县-洋县站",2,0,"33.198743","107.526668",1295.801,1284.099,"33.203941","107.649754","G000561","2027-09-27",0,1,0,"G0005610050020","G0005610050010",430102,430101,"G000561005001120",43,1,"西汉南高速",1,2,2,1,"G000561005001120010","0",,"6",1081,2,"2007-09-26",2,
"G000561005001210","城固站-城固",2,0,"33.198743","107.526668",1295.801,1313.136,"33.127367","107.365720","G000561","2027-09-27",0,1,0,"G0005610050020","G0005610050030",430102,430103,"G000561005001210",43,1,"西汉南高速",1,2,2,1,"G000561005001210010","0",,"6",1082,1,"2007-09-26",2,
"G000561005001220","城固-城固站",2,0,"33.127367","107.365720",1313.136,1295.801,"33.198743","107.526668","G000561","2027-09-27",0,1,0,"G0005610050030","G0005610050020",430103,430102,"G000561005001220",43,1,"西汉南高速",1,2,2,1,"G000561005001220010","0",,"6",1083,2,"2007-09-26",2,
"G000561005001310","上元观站-上元观",2,0,"33.127367","107.365720",1313.136,1326.274,"33.088085","107.236659","G000561","2027-09-27",0,1,0,"G0005610050030","G0005610050040",430103,430201,"G000561005001310",43,1,"西汉南高速",1,2,2,1,"G000561005001310010","0",,"6",1084,1,"2007-09-26",2,
"G000561005001320","上元观-上元观站",2,0,"33.088085","107.236659",1326.274,1313.136,"33.127367","107.365720","G000561","2027-09-27",0,1,0,"G0005610050040","G0005610050030",430201,430103,"G000561005001320",43,1,"西汉南高速",1,2,2,1,"G000561005001320010","0",,"6",1085,2,"2007-09-26",2,
"G000561005001410","汉中东站-汉中东",2,0,"33.071333","107.208111",1329.533,1336.684,"33.049387","107.137463","G000561","2027-09-27",0,1,0,,"G0005610050050",9990212,430202,"G000561005001410",43,1,"西汉南高速",1,2,2,1,"G000561005001410010","0",,"6",1086,1,"2007-09-26",2,
"G000561005001420","汉中东-汉中东站",2,0,"33.049387","107.137463",1336.684,1329.533,"33.071333","107.208111","G000561","2027-09-27",0,1,0,"G0005610050050",,430202,9990212,"G000561005001420",43,1,"西汉南高速",1,2,2,1,"G000561005001420010","0",,"6",1087,2,"2007-09-26",2,
"G000561005001510","汉中站-汉中",2,0,"33.049387","107.137463",1336.684,1350.201,"33.020366","107.000704","G000561","2027-09-27",0,1,0,"G0005610050050","G0005610050060",430202,430203,"G000561005001510",43,1,"西汉南高速",1,2,2,1,"G000561005001510010","0",,"6",1088,1,"2007-09-26",2,
"G000561005001520","汉中-汉中站",2,0,"33.020366","107.000704",1350.201,1336.684,"33.049387","107.137463","G000561","2027-09-27",0,1,0,"G0005610050060","G0005610050050",430203,430202,"G000561005001520",43,1,"西汉南高速",1,2,2,1,"G000561005001520010","0",,"6",1089,2,"2007-09-26",2,
"G000561005001610","勉县站-勉县",2,0,"33.048557","106.920007",1358.436,1383.227,"33.066253","106.675421","G000561","2027-09-27",0,1,0,,"G0005610050070",9900016,430204,"G000561005001610",43,1,"西汉南高速",1,2,2,1,"G000561005001610010","0",,"6",1090,1,"2007-09-26",2,
"G000561005001620","勉县-勉县站",2,0,"33.066253","106.675421",1383.227,1358.436,"33.048557","106.920007","G000561","2027-09-27",0,1,0,"G0005610050070",,430204,9900016,"G000561005001620",43,1,"西汉南高速",1,2,2,1,"G000561005001620010","0",,"6",1091,2,"2007-09-26",2,
"G000561006000110","勉县匝道-胡家坝匝道",2,24949,"32.968779","106.497810",1383.227,1408.176,"32.972439","106.479491","G000561","2027-09-27",0,1,0,"G0005610050070","G0005610060010",430204,440101,"G000561006000110",44,1,"勉宁高速",1,2,2,1,"G000561006000110010","0","27004F","0",79,1,"2007-09-26",1,
"G000561006000120","胡家坝匝道-勉县匝道",2,24949,"32.973860","106.476120",1408.176,1383.227,"33.063275","106.677447","G000561","2027-09-27",0,1,0,"G0005610060010","G0005610050070",440101,430204,"G000561006000120",44,1,"勉宁高速",1,2,2,1,"G000561006000120010","0","270050","0",80,2,"2007-09-26",1,
"G000561006000210","胡家坝匝道-韩家坝匝道",2,21905,"32.972651","106.479236",1408.176,1430.081,"32.849092","106.360866","G000561","2027-09-27",2,1,0,"G0005610060010","G0005610060020",440101,440102,"G000561006000210",44,1,"勉宁高速",1,2,2,1,"G000561006000210010","0","270051","0",81,1,"2007-09-26",1,
"G000561006000220","韩家坝匝道-胡家坝匝道",2,21905,"32.848345","106.357609",1430.081,1408.176,"32.973860","106.476120","G000561","2027-09-27",2,1,0,"G0005610060020","G0005610060010",440102,440101,"G000561006000220",44,1,"勉宁高速",1,2,2,1,"G000561006000220010","0","270052","0",82,2,"2007-09-26",1,
"G000561006000310","韩家坝匝道-宁强立交匝道",2,10166,"32.849084","106.360839",1430.081,1440.247,"32.820149","106.263081","G000561","2027-09-27",2,1,0,"G0005610060020","G0005610060030",440102,440103,"G000561006000310",44,1,"勉宁高速",1,2,2,1,"G000561006000310010","0","270053","0",83,1,"2007-09-26",1,
"G000561006000320","宁强立交匝道-韩家坝匝道",2,10166,"32.820686","106.259618",1440.247,1430.081,"32.848345","106.357609","G000561","2027-09-27",2,1,0,"G0005610060030","G0005610060020",440103,440102,"G000561006000320",44,1,"勉宁高速",1,2,2,1,"G000561006000320010","0","270054","0",84,2,"2007-09-26",1,
"G000561006000410","胡家坝站-胡家坝",2,0,"33.066253","106.675421",1383.227,1408.176,"32.973943","106.475883","G000561","2027-09-27",0,1,0,"G0005610050070","G0005610060010",430204,440101,"G000561006000410",44,1,"勉宁高速",1,2,2,1,"G000561006000410010","0",,"6",1092,1,"2007-09-26",2,
"G000561006000420","胡家坝-胡家坝站",2,0,"32.973934","106.475883",1408.176,1383.227,"33.066253","106.675421","G000561","2027-09-27",0,1,0,"G0005610060010","G0005610050070",440101,430204,"G000561006000420",44,1,"勉宁高速",1,2,2,1,"G000561006000420010","0",,"6",1093,2,"2007-09-26",2,
"G000561006000510","韩家坝站-韩家坝",2,0,"32.973934","106.475883",1408.176,1430.081,"32.850967","106.356978","G000561","2027-09-27",0,1,0,"G0005610060010","G0005610060020",440101,440102,"G000561006000510",44,1,"勉宁高速",1,2,2,1,"G000561006000510010","0",,"6",1094,1,"2007-09-26",2,
"G000561006000520","韩家坝-韩家坝站",2,0,"32.850967","106.356978",1430.081,1408.176,"33.066253","106.475883","G000561","2027-09-27",0,1,0,"G0005610060020","G0005610060010",440102,440101,"G000561006000520",44,1,"勉宁高速",1,2,2,1,"G000561006000520010","0",,"6",1095,2,"2007-09-26",2,
"G000561006000610","宁强立交站-宁强立交",2,0,"32.850967","106.356978",1430.081,1440.247,"32.822231","106.258940","G000561","2027-09-27",0,1,0,"G0005610060020","G0005610060030",440102,440103,"G000561006000610",44,1,"勉宁高速",1,2,2,1,"G000561006000610010","0",,"6",1096,1,"2007-09-26",2,
"G000561006000620","宁强立交-宁强立交站",2,0,"32.822231","106.258940",1440.247,1430.081,"32.850967","106.356978","G000561","2027-09-27",0,1,0,"G0005610060030","G0005610060020",440103,440102,"G000561006000620",44,1,"勉宁高速",1,2,2,1,"G000561006000620010","0",,"6",1097,2,"2007-09-26",2,
"G000561007000110","宁强立交匝道-宁强主线",2,18985,"32.820875","106.259831",1440.247,1459.232,"32.721554","106.113567","G000561","2027-09-27",1,1,0,"G0005610060030","G0005610070010",440103,460101,"G000561007000110",46,1,"宁棋高速",1,2,2,1,"G000561007000110010","1","270055","11",85,1,"2008-11-03",1,"G0005610070010"
"G000561007000120","宁强主线-宁强立交匝道",2,18985,"32.721390","106.114523",1459.232,1440.247,"32.820851","106.258289","G000561","2027-09-27",1,1,0,"G0005610070010","G0005610060030",460101,440103,"G000561007000120",46,1,"宁棋高速",1,2,2,1,"G000561007000120010","2","270056","12",86,2,"2008-11-03",1,"G0005610070010"
